"Census_FIP_Code","Year","NativeAmerican_AlaskaNative","Asian","Black_AfricanAmerican","Hispanic","White","TotalNumberChildren","county_name","metro_name","COI_Level_Metro","COI_Scores_Metro","Education_Level_Metro","Education_Score_Metro","HealthEnviro_Level_Metro","HealthEnviro_Score_Metro","SocialEconomic_Level_Metro","SocialEconomic_Score_Metro"
51087200404,2019,0,6,119,196,165,503,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",23,"Very Low",11,"Low",31
51087200407,2012,0,134,187,106,354,829,"Henrico County, Virginia","Richmond, VA","Low",33,"High",63,"Very Low",3,"Low",39
51087200407,2013,0,73,242,46,757,1149,"Henrico County, Virginia","Richmond, VA","Low",29,"Moderate",59,"Very Low",5,"Low",30
51087200407,2014,0,116,263,39,831,1265,"Henrico County, Virginia","Richmond, VA","Low",25,"Moderate",48,"Very Low",4,"Low",27
51087200407,2015,0,132,183,43,885,1278,"Henrico County, Virginia","Richmond, VA","Low",30,"Moderate",59,"Very Low",5,"Low",30
51087200407,2016,0,130,134,43,759,1145,"Henrico County, Virginia","Richmond, VA","Low",31,"Moderate",52,"Very Low",11,"Low",30
51087200407,2017,0,118,135,137,725,1213,"Henrico County, Virginia","Richmond, VA","Low",37,"Moderate",56,"Low",24,"Low",35
51087200407,2018,0,192,322,122,363,1163,"Henrico County, Virginia","Richmond, VA","Moderate",41,"Moderate",58,"Very Low",17,"Low",40
51087200407,2019,0,246,418,91,359,1293,"Henrico County, Virginia","Richmond, VA","Moderate",43,"Moderate",59,"Very Low",18,"Moderate",42
51087200409,2012,0,44,121,37.9999999999999,147,429.000000000001,"Henrico County, Virginia","Richmond, VA","Very Low",14,"Low",32,"Very Low",1,"Very Low",20
51087200409,2013,0,86,123,33,138,453,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",32,"Very Low",3,"Very Low",20
51087200409,2014,0,46,79.0000000000001,100,100,372,"Henrico County, Virginia","Richmond, VA","Very Low",15,"Low",24,"Very Low",2,"Very Low",20
51087200409,2015,0,0,184,170,109,446,"Henrico County, Virginia","Richmond, VA","Very Low",17,"Low",27,"Very Low",4,"Very Low",20
51087200409,2016,0,5.99999999999999,188,167,109,459,"Henrico County, Virginia","Richmond, VA","Low",21,"Low",29,"Very Low",8,"Low",22
51087200409,2017,0,24,193,182,132,520,"Henrico County, Virginia","Richmond, VA","Very Low",17,"Low",28,"Very Low",12,"Very Low",14
51087200409,2018,0,22,185,159,149,514.000000000001,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",26,"Very Low",6,"Very Low",15
51087200409,2019,0,27,205,156,138,522,"Henrico County, Virginia","Richmond, VA","Very Low",18,"Low",28,"Very Low",6,"Very Low",20
51087200411,2012,0,13.0039538372355,598.072993918194,93.0258520126935,557.012469794358,1334.14477127108,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",36,"Very Low",1,"Low",22
51087200411,2013,0,17.0048168069251,596.027295239242,60.0055192579351,425.005318557647,1162.05157997416,"Henrico County, Virginia","Richmond, VA","Low",21,"Low",38,"Very Low",1,"Low",27
51087200411,2014,0,73,586,151,385,1247,"Henrico County, Virginia","Richmond, VA","Very Low",19,"Low",39,"Very Low",1,"Low",26
51087200411,2015,0,73,491,229,192,1011,"Henrico County, Virginia","Richmond, VA","Low",24,"Moderate",44,"Very Low",2,"Low",34
51087200411,2016,0,89,427,240,171,981.999999999999,"Henrico County, Virginia","Richmond, VA","Low",34,"Moderate",59,"Very Low",4,"Low",37
51087200411,2017,0,132,225,218,267,905,"Henrico County, Virginia","Richmond, VA","Low",29,"Moderate",44,"Very Low",5,"Low",37
51087200411,2018,0,112,211,228,296,944,"Henrico County, Virginia","Richmond, VA","Low",27,"Low",35,"Very Low",5,"Low",40
51087200411,2019,0,107,228,145,410,1005,"Henrico County, Virginia","Richmond, VA","Low",29,"Low",35,"Very Low",10,"Low",37
51087200412,2012,0,12.9960461627645,239.927006081807,84.9741479873065,40.9875302056419,475.855228728917,"Henrico County, Virginia","Richmond, VA","Very Low",5,"Low",27,"Very Low",1,"Very Low",8
51087200412,2013,0,47.9951831930749,271.972704760758,54.994480742065,52.9946814423535,513.948420025843,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",32,"Very Low",1,"Very Low",7
51087200412,2014,0,12,185,82,42.9999999999999,375,"Henrico County, Virginia","Richmond, VA","Very Low",12,"Low",38,"Very Low",1,"Very Low",14
51087200412,2015,0,13,212,87,24,374,"Henrico County, Virginia","Richmond, VA","Very Low",13,"Low",37,"Very Low",1,"Very Low",13
51087200412,2016,0,14,360,113,33,581,"Henrico County, Virginia","Richmond, VA","Very Low",14,"Low",34,"Very Low",3,"Very Low",14
51087200412,2017,0,0,330,140,97,620,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",33,"Very Low",3,"Very Low",16
51087200412,2018,0,0,261,210,116,620.000000000001,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",32,"Very Low",4,"Very Low",17
51087200412,2019,0,0,299,233,134,695.999999999999,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",28,"Very Low",5,"Very Low",16
51087200413,2012,0,154,40,0,747,975,"Henrico County, Virginia","Richmond, VA","High",67,"High",70,"Very Low",6,"Very High",82
51087200413,2013,0,154,96,0,654,941.999999999999,"Henrico County, Virginia","Richmond, VA","High",68,"High",68,"Very Low",13,"Very High",82
51087200413,2014,0,148,162,0,659,1036,"Henrico County, Virginia","Richmond, VA","High",64,"High",68,"Very Low",7,"High",78
51087200413,2015,0,202,164,0,608,1002,"Henrico County, Virginia","Richmond, VA","High",67,"High",66,"Very Low",17,"High",78
51087200413,2016,0,165,131,0,648,971,"Henrico County, Virginia","Richmond, VA","High",68,"High",67,"Low",33,"High",77
51087200413,2017,0,157,89,86,580.999999999999,975.000000000001,"Henrico County, Virginia","Richmond, VA","High",72,"High",66,"Moderate",44,"Very High",82
51087200413,2018,0,154,76,78,570,947.000000000001,"Henrico County, Virginia","Richmond, VA","High",72,"High",68,"Low",34,"Very High",84
51087200413,2019,0,163,48,76,538,891,"Henrico County, Virginia","Richmond, VA","Very High",82,"High",78,"Low",38,"Very High",86
51087200414,2012,0,217,529,133,728,1620,"Henrico County, Virginia","Richmond, VA","High",64,"High",80,"Very Low",13,"High",68
51087200414,2013,0,285,577,220,794,1906,"Henrico County, Virginia","Richmond, VA","High",67,"High",80,"Low",21,"High",69
51087200414,2014,0,276,508,241,890,2046,"Henrico County, Virginia","Richmond, VA","High",64,"Very High",81,"Very Low",16,"High",67
51087200414,2015,0,294,171,269,962,1778,"Henrico County, Virginia","Richmond, VA","High",70,"Very High",85,"Low",25,"High",72
51087200414,2016,0,242,166,190,1133,1857,"Henrico County, Virginia","Richmond, VA","High",69,"Very High",85,"Low",33,"High",69
51087200414,2017,0,198,210,231,1031,1840,"Henrico County, Virginia","Richmond, VA","High",72,"Very High",82,"Moderate",47,"High",69
51087200414,2018,0,205,240,166,871,1709,"Henrico County, Virginia","Richmond, VA","High",69,"Very High",83,"Low",33,"High",69
51087200414,2019,0,181,143,198,878,1617,"Henrico County, Virginia","Richmond, VA","High",72,"Very High",83,"Low",32,"High",72
51087200415,2012,24.4552497241385,34.8451417346446,107.898947127387,13.7508034085403,457.949255261454,662.38879459896,"Henrico County, Virginia","Richmond, VA","High",63,"High",77,"Very Low",7,"High",71
51087200415,2013,16.1689782081927,61.8722445921147,102.314677239311,24.9756206945876,436.881372851695,658.073677709045,"Henrico County, Virginia","Richmond, VA","High",64,"High",78,"Very Low",9,"High",69
51087200415,2014,24.1786646696916,55.3222557745553,80.9903036471386,29.3226783983786,450.55417064373,677.048031756556,"Henrico County, Virginia","Richmond, VA","High",64,"High",79,"Very Low",7,"High",71
51087200415,2015,19.3563457332738,66.8111139678417,86.9431383941971,27.7096176715331,409.463643710046,669.151360773788,"Henrico County, Virginia","Richmond, VA","High",69,"High",80,"Very Low",15,"High",75
51087200415,2016,0,83.1523937664392,117.68337014357,29.8106913357935,408.156489413452,717.300251636056,"Henrico County, Virginia","Richmond, VA","High",72,"Very High",81,"Low",26,"High",77
51087200415,2017,0,87.741863620266,111.609972203714,28.3071529556394,529.112655172178,816.654843306861,"Henrico County, Virginia","Richmond, VA","High",74,"Very High",84,"Low",32,"High",76
51087200415,2018,0,68.2213503147759,120.664087499633,39.5265176537712,572.18538121699,903.784089754785,"Henrico County, Virginia","Richmond, VA","Very High",82,"Very High",86,"Low",40,"High",79
51087200415,2019,0,90.5546502315653,111.959829541099,32.9253101373119,695.172318823262,998.953378095633,"Henrico County, Virginia","Richmond, VA","High",80,"High",80,"Moderate",45,"High",79
51087200416,2012,48.5442125120414,69.1588780993467,214.126526422978,27.2645577122425,908.37526426642,1314.01868388759,"Henrico County, Virginia","Richmond, VA","High",61,"High",63,"Very Low",5,"High",71
51087200416,2013,29.8308932784793,114.135591674182,188.71282487038,46.0433352776529,805.434118518942,1213.33915921815,"Henrico County, Virginia","Richmond, VA","High",61,"High",65,"Very Low",6,"High",69
51087200416,2014,41.8212858910971,95.6820328720555,140.037942150492,50.6924677467844,778.763035759975,1170.36234910389,"Henrico County, Virginia","Richmond, VA","High",61,"High",66,"Very Low",5,"High",71
51087200416,2015,31.6435981858925,109.201436876806,142.085960481753,45.2937777954932,668.858800870434,1093.25529418711,"Henrico County, Virginia","Richmond, VA","High",64,"High",68,"Very Low",11,"High",75
51087200416,2016,0,128.85810618693,182.346376679618,46.1944154255032,632.134105822675,1111.09725523447,"Henrico County, Virginia","Richmond, VA","High",67,"High",70,"Very Low",17,"High",77
51087200416,2017,0,129.266377028037,164.412534837503,41.6988312993666,779.172447708165,1202.71343419173,"Henrico County, Virginia","Richmond, VA","High",68,"High",74,"Low",25,"High",76
51087200416,2018,0,95.7859283262684,169.377556186694,55.4857511646067,803.08324054036,1268.57948978448,"Henrico County, Virginia","Richmond, VA","High",72,"High",75,"Low",31,"High",79
51087200416,2019,0,121.450852664532,150.094921689185,44.1118662979667,932.07800606223,1339.3966675928,"Henrico County, Virginia","Richmond, VA","High",70,"High",70,"Low",34,"High",79
51087200417,2012,0,0,107.739506353759,14.8696170996713,43.3044989218498,179.73975757322,"Henrico County, Virginia","Richmond, VA","Very Low",10,"Low",23,"Very Low",1,"Very Low",14
51087200417,2013,0,0,58.6735990520747,21.9365257717216,76.3813969641872,174.170728717645,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",22,"Very Low",1,"Very Low",11
51087200417,2014,0,0,56.7487980769232,87.9206730769232,40.4967948717949,211.276041666667,"Henrico County, Virginia","Richmond, VA","Very Low",5,"Low",21,"Very Low",1,"Very Low",9
51087200417,2015,0,0,72.7229676400947,100.796172059984,73.2576953433307,267.898579321231,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",22,"Very Low",1,"Very Low",8
51087200417,2016,0,8.04821150855366,63.0443234836703,114.284603421462,78.8724727838259,290.540435458787,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",22,"Very Low",1,"Very Low",7
51087200417,2017,0,6.45977011494253,120.313218390805,139.692528735632,32.2988505747127,403.735632183908,"Henrico County, Virginia","Richmond, VA","Very Low",9,"Low",23,"Very Low",3,"Very Low",8
51087200417,2018,0,5.67031722054381,153.908610271903,179.830060422961,6.48036253776435,425.003776435046,"Henrico County, Virginia","Richmond, VA","Very Low",12,"Low",24,"Very Low",4,"Very Low",11
51087200417,2019,0,6.77122114668653,147.883469843634,138.945457930007,7.04206999255398,372.417163067759,"Henrico County, Virginia","Richmond, VA","Very Low",14,"Low",25,"Very Low",6,"Very Low",12
51087200418,2012,0,0,305.260493646241,42.1303829003287,122.69550107815,509.26024242678,"Henrico County, Virginia","Richmond, VA","Very Low",10,"Low",23,"Very Low",1,"Very Low",14
51087200418,2013,0,0,163.326400947925,61.0634742282784,212.618603035813,484.829271282355,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",22,"Very Low",1,"Very Low",11
51087200418,2014,0,0,156.251201923077,242.079326923077,111.503205128205,581.723958333333,"Henrico County, Virginia","Richmond, VA","Very Low",5,"Low",21,"Very Low",1,"Very Low",9
51087200418,2015,0,0,199.277032359905,276.203827940016,200.742304656669,734.101420678769,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",22,"Very Low",1,"Very Low",8
51087200418,2016,0,21.9517884914464,171.95567651633,311.715396578538,215.127527216174,792.459564541213,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Low",22,"Very Low",1,"Very Low",7
51087200418,2017,0,17.5402298850575,326.686781609196,379.307471264368,87.7011494252874,1096.26436781609,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Low",23,"Very Low",3,"Very Low",8
51087200418,2018,0,15.3296827794562,416.091389728097,486.169939577039,17.5196374622357,1148.99622356496,"Henrico County, Virginia","Richmond, VA","Very Low",11,"Low",23,"Very Low",4,"Very Low",10
51087200418,2019,0,18.2287788533135,398.116530156366,374.054542069993,18.957930007446,1002.58283693224,"Henrico County, Virginia","Richmond, VA","Very Low",14,"Low",24,"Very Low",6,"Very Low",12
51087200501,2012,0,59,146,115,145,432,"Henrico County, Virginia","Richmond, VA","Very Low",17,"Low",26,"Very Low",1,"Low",31
51087200501,2013,0,45,147,145,72,384,"Henrico County, Virginia","Richmond, VA","Low",21,"Low",27,"Very Low",3,"Low",30
51087200501,2014,0,56,156,149,70,443,"Henrico County, Virginia","Richmond, VA","Low",21,"Low",26,"Very Low",3,"Low",28
51087200501,2015,0,102,113,129,110,473,"Henrico County, Virginia","Richmond, VA","Very Low",20,"Low",27,"Very Low",5,"Low",24
51087200501,2016,0,88,97.9999999999999,114,148,466,"Henrico County, Virginia","Richmond, VA","Low",22,"Low",29,"Very Low",8,"Low",24
51087200501,2017,0,35,182,53,147,439,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",30,"Low",25,"Low",24
51087200501,2018,0,24,173,91.9999999999999,129,440,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",34,"Very Low",12,"Low",26
51087200501,2019,0,45,58,91,147,350,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",35,"Very Low",15,"Low",25
51087200502,2012,0,6,14,79,240,339,"Henrico County, Virginia","Richmond, VA","Low",31,"Low",33,"Very Low",3,"Moderate",53
51087200502,2013,0,38,25,28,268,374,"Henrico County, Virginia","Richmond, VA","Low",36,"Low",30,"Very Low",8,"Moderate",55
51087200502,2014,0,32,28,46,255,385,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",23,"Very Low",6,"Moderate",56
51087200502,2015,0,41,30,80,224,401,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",21,"Very Low",12,"Moderate",56
51087200502,2016,0,39,26,70,255,419,"Henrico County, Virginia","Richmond, VA","Low",38,"Low",22,"Low",25,"Moderate",56
51087200502,2017,0,41,21,64,248,404.000000000001,"Henrico County, Virginia","Richmond, VA","Moderate",41,"Low",24,"Low",28,"Moderate",55
51087200502,2018,0,0,20,77,294,398,"Henrico County, Virginia","Richmond, VA","Moderate",42,"Low",32,"Very Low",12,"Moderate",58
51087200502,2019,1,7,133,171,193,388,"Henrico County, Virginia","Richmond, VA","Low",35,"Moderate",42,"Very Low",6,"Moderate",46
51087200503,2012,0,15,126,141,461,809,"Henrico County, Virginia","Richmond, VA","Low",23,"Low",26,"Very Low",1,"Moderate",42
51087200503,2013,0,4,129,27,495,727,"Henrico County, Virginia","Richmond, VA","Low",25,"Low",26,"Very Low",5,"Moderate",42
51087200503,2014,0,9,141,117,442,788,"Henrico County, Virginia","Richmond, VA","Low",25,"Low",29,"Very Low",4,"Moderate",43
51087200503,2015,0,20,140,149,416,842,"Henrico County, Virginia","Richmond, VA","Low",27,"Low",29,"Very Low",5,"Moderate",43
51087200503,2016,0,38,107,208,430,912.000000000001,"Henrico County, Virginia","Richmond, VA","Low",28,"Low",32,"Very Low",6,"Moderate",42
51087200503,2017,0,46,65,259,442,855,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",33,"Very Low",7,"Moderate",47
51087200503,2018,0,56,64,157,450,798,"Henrico County, Virginia","Richmond, VA","Low",33,"Low",36,"Very Low",7,"Moderate",43
51087200503,2019,0,46,105,69,489,800.000000000001,"Henrico County, Virginia","Richmond, VA","Low",36,"Low",35,"Very Low",16,"Moderate",45
51087200600,2012,0,0,69.0000000000001,354,587.000000000001,1016,"Henrico County, Virginia","Richmond, VA","Very Low",17,"Low",22,"Very Low",1,"Low",31
51087200600,2013,0,42,137,280,635,1036,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",22,"Very Low",2,"Low",27
51087200600,2014,0,85,265,312,544,1121,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Very Low",19,"Very Low",1,"Low",27
51087200600,2015,0,85,265,312,627,1201,"Henrico County, Virginia","Richmond, VA","Very Low",17,"Very Low",20,"Very Low",3,"Low",27
51087200600,2016,0,51,286,209,625,1120,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",21,"Very Low",6,"Low",37
51087200600,2017,0,46,267,273,579,1121,"Henrico County, Virginia","Richmond, VA","Low",25,"Low",22,"Very Low",12,"Low",39
51087200600,2018,0,54,107,173,395,819,"Henrico County, Virginia","Richmond, VA","Low",35,"Low",22,"Very Low",13,"Moderate",55
51087200600,2019,0,44,121,124,512,910,"Henrico County, Virginia","Richmond, VA","Low",36,"Low",25,"Very Low",14,"Moderate",53
51087200700,2012,0,0.00451077023239419,445.123660382484,19.9652988604573,241.522622177977,745.541634431151,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",22,"Very Low",2,"Low",24
51087200700,2013,0,0.00333465833820424,407.10844651196,25.9484433974882,282.373781372624,715.438452151528,"Henrico County, Virginia","Richmond, VA","Very Low",13,"Very Low",13,"Very Low",3,"Very Low",20
51087200700,2014,0,0.00232512268786863,430.921423661547,87.7797257209688,279.302275665861,821.95229473611,"Henrico County, Virginia","Richmond, VA","Very Low",11,"Very Low",13,"Very Low",3,"Very Low",14
51087200700,2015,0,0,434.740149086408,109.683395433433,293.158122954212,860.522067778909,"Henrico County, Virginia","Richmond, VA","Very Low",12,"Very Low",16,"Very Low",3,"Very Low",14
51087200700,2016,0,0,338.893201410423,136.553630334885,256.172938161115,746.581299703819,"Henrico County, Virginia","Richmond, VA","Very Low",13,"Very Low",20,"Very Low",4,"Very Low",15
51087200700,2017,0,0.000775776166979009,309.874974637212,148.457471053596,261.067794493267,733.363719928138,"Henrico County, Virginia","Richmond, VA","Very Low",14,"Very Low",19,"Very Low",5,"Very Low",16
51087200700,2018,0,0.00310253694418498,395.416167011889,102.587693285786,228.112417738845,739.079752009737,"Henrico County, Virginia","Richmond, VA","Very Low",16,"Low",22,"Very Low",4,"Very Low",20
51087200700,2019,0,0.00226923995722621,355.448068243392,22.899822886186,340.528048056155,737.803911494831,"Henrico County, Virginia","Richmond, VA","Low",23,"Low",27,"Very Low",7,"Low",26
51087200801,2012,20,0.00464984164449866,251.023249208222,40.0057808842067,165.010682068643,464.048634830174,"Henrico County, Virginia","Richmond, VA","Low",22,"Low",31,"Very Low",1,"Low",31
51087200801,2013,22,0.00343980985890704,246.024843071203,59.007007020083,171.00917282629,483.049049140581,"Henrico County, Virginia","Richmond, VA","Low",21,"Low",30,"Very Low",3,"Low",28
51087200801,2014,17,0.00247181851302198,211.02146579235,46.0037727756251,171.015351293923,461.051127614506,"Henrico County, Virginia","Richmond, VA","Low",22,"Low",31,"Very Low",1,"Low",35
51087200801,2015,19,0,241.012973907428,111.004681306804,185.017387710986,585.043469277466,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",28,"Very Low",3,"Low",39
51087200801,2016,14,0,163.011404479384,78.0041221009822,245.020060891447,545.048503388225,"Henrico County, Virginia","Richmond, VA","Low",27,"Low",30,"Very Low",4,"Moderate",45
51087200801,2017,0,0.000987356633528379,155.011143024864,73.0008463056859,253.029197546163,531.059664550855,"Henrico County, Virginia","Richmond, VA","Low",31,"Low",27,"Very Low",11,"Moderate",45
51087200801,2018,0,0.00419613686915623,149.00723471874,39,246.039356869945,489.067572273031,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",28,"Very Low",16,"Moderate",46
51087200801,2019,0,0.00326334040169796,156.004301675984,39,225.02536505494,444.045093431005,"Henrico County, Virginia","Richmond, VA","Low",35,"Low",29,"Very Low",19,"Moderate",46
51087200802,2012,0,36.9908393881231,184.954196940616,45.9886111311801,84.9789553510936,386.90418495145,"Henrico County, Virginia","Richmond, VA","Low",24,"Very Low",18,"Very Low",5,"Moderate",42
51087200802,2013,0,26.9932255318029,194.951073285243,54.9862001573762,71.9819347514744,384.903401101634,"Henrico County, Virginia","Richmond, VA","Low",24,"Very Low",19,"Very Low",6,"Moderate",43
51087200802,2014,0,18.9952030587991,164.958342352729,28.9926783529039,117.970208470437,392.900779058319,"Henrico County, Virginia","Richmond, VA","Low",27,"Low",24,"Very Low",6,"Moderate",45
51087200802,2015,0,0,96.9755295961098,34.9911704728231,129.967204613343,324.918011533357,"Henrico County, Virginia","Richmond, VA","Low",29,"Low",26,"Very Low",7,"Moderate",45
51087200802,2016,0,0,82.979077854116,29.9924377785961,145.963197189168,352.911017861481,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",30,"Very Low",13,"Moderate",46
51087200802,2017,0,6.9982368671995,78.9801017869657,5.99848874331385,206.947861644328,422.893456403627,"Henrico County, Virginia","Richmond, VA","Low",35,"Low",34,"Very Low",15,"Moderate",45
51087200802,2018,0,28.9927013261867,49.9874160796321,0,271.931543473199,466.882466183765,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",31,"Low",21,"Moderate",43
51087200802,2019,0,21.9944674196411,28.9927070531632,0,170.956996761756,303.923549798677,"Henrico County, Virginia","Richmond, VA","Low",34,"Low",26,"Low",21,"Moderate",45
51087200805,2012,0,29,1661,16,0,1706,"Henrico County, Virginia","Richmond, VA","Very Low",2,"Very Low",6,"Very Low",1,"Very Low",3
51087200805,2013,0,43,1740,15,0,1798,"Henrico County, Virginia","Richmond, VA","Very Low",2,"Very Low",7,"Very Low",3,"Very Low",3
51087200805,2014,0,0,1754,0,0,1754,"Henrico County, Virginia","Richmond, VA","Very Low",3,"Very Low",9,"Very Low",3,"Very Low",3
51087200805,2015,0,0,1699,0,0,1699,"Henrico County, Virginia","Richmond, VA","Very Low",3,"Very Low",10,"Very Low",3,"Very Low",3
51087200805,2016,0,0,1726,0,17,1743,"Henrico County, Virginia","Richmond, VA","Very Low",3,"Very Low",10,"Very Low",4,"Very Low",3
51087200805,2017,0,0,1457,13,36,1523,"Henrico County, Virginia","Richmond, VA","Very Low",3,"Very Low",11,"Very Low",4,"Very Low",3
51087200805,2018,0,0,1172,14,44,1248,"Henrico County, Virginia","Richmond, VA","Very Low",4,"Very Low",10,"Very Low",3,"Very Low",5
51087200805,2019,0,0,1245,14,58,1337,"Henrico County, Virginia","Richmond, VA","Very Low",5,"Very Low",10,"Very Low",3,"Very Low",6
51087200806,2012,0,0,226.366736529438,38.975595686489,7.04643537834828,272.168566488702,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Very Low",12,"Very Low",1,"Very Low",13
51087200806,2013,0,0,211.522223776629,69.4813125919072,2.8584084294139,300.352762659953,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Very Low",12,"Very Low",1,"Very Low",13
51087200806,2014,0,0,215.847679492265,36.6326854422848,4.16779055930187,269.809599365331,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Very Low",12,"Very Low",1,"Very Low",12
51087200806,2015,0,0,268.049886922975,25.5806172675269,4.37275508846614,306.09285619263,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Very Low",11,"Very Low",1,"Very Low",12
51087200806,2016,0,0,238.828537009771,27.0207468879668,4.79400348012314,285.243207067327,"Henrico County, Virginia","Richmond, VA","Very Low",9,"Very Low",11,"Very Low",3,"Very Low",12
51087200806,2017,0,0,210.656565656565,30.6212121212121,0.868686868686868,260.171717171717,"Henrico County, Virginia","Richmond, VA","Very Low",11,"Very Low",12,"Very Low",4,"Very Low",12
51087200806,2018,0,0,246.291638433392,0,0.649274969508063,253.217238108145,"Henrico County, Virginia","Richmond, VA","Very Low",11,"Very Low",12,"Very Low",6,"Very Low",11
51087200806,2019,0,0,264.194395199782,0,11.2147824901132,299.995431610528,"Henrico County, Virginia","Richmond, VA","Very Low",13,"Very Low",13,"Very Low",14,"Very Low",12
51087200807,2012,0,0,801.633263470562,138.024404313511,24.9535646216517,963.831433511298,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Very Low",13,"Very Low",1,"Very Low",13
51087200807,2013,0,0,750.477776223371,246.518687408093,10.1415915705861,1065.64723734005,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Very Low",12,"Very Low",1,"Very Low",13
51087200807,2014,0,0,768.152320507735,130.367314557715,14.8322094406981,960.19040063467,"Henrico County, Virginia","Richmond, VA","Very Low",6,"Very Low",12,"Very Low",1,"Very Low",12
51087200807,2015,0,0,957.950113077025,91.419382732473,15.6272449115339,1093.90714380737,"Henrico County, Virginia","Richmond, VA","Very Low",8,"Very Low",12,"Very Low",1,"Very Low",12
51087200807,2016,0,0,857.171462990229,96.9792531120332,17.2059965198769,1023.75679293267,"Henrico County, Virginia","Richmond, VA","Very Low",9,"Very Low",12,"Very Low",3,"Very Low",12
51087200807,2017,0,0,759.343434343435,110.378787878788,3.13131313131313,937.828282828283,"Henrico County, Virginia","Richmond, VA","Very Low",11,"Very Low",12,"Very Low",3,"Very Low",12
51087200807,2018,0,0,891.708361566609,0,2.35072503049194,916.782761891855,"Henrico County, Virginia","Richmond, VA","Very Low",11,"Very Low",13,"Very Low",6,"Very Low",11
51087200807,2019,0,0,960.805604800218,0,40.7852175098868,1091.00456838947,"Henrico County, Virginia","Richmond, VA","Very Low",13,"Very Low",15,"Very Low",13,"Very Low",12
51087200904,2012,0,105.818581312838,964.661042104189,107.815158079856,132.269146636931,1316.6694724987,"Henrico County, Virginia","Richmond, VA","Low",35,"Low",26,"Very Low",3,"High",65
51087200904,2013,0,56.9470655411927,1014.40074038831,120.885661618914,120.210426500019,1323.50789381944,"Henrico County, Virginia","Richmond, VA","Moderate",41,"Low",28,"Very Low",4,"High",66
51087200904,2014,0,58.9528624550679,835.65930609653,98.923656350632,175.303929311476,1130.97833821261,"Henrico County, Virginia","Richmond, VA","Low",36,"Low",27,"Very Low",3,"High",64
51087200904,2015,0,60.9365015933476,905.638009297901,59.0033520933667,208.065061600136,1190.77832956444,"Henrico County, Virginia","Richmond, VA","Moderate",42,"Low",33,"Very Low",5,"High",63
51087200904,2016,0,40.9844282688329,897.68247031755,68.0005453831146,189.988757156913,1141.83565204352,"Henrico County, Virginia","Richmond, VA","Moderate",52,"Moderate",41,"Very Low",12,"High",66
51087200904,2017,0,50.9621436302962,728.973108453168,0.150869461281925,112.172060705962,945.282509053994,"Henrico County, Virginia","Richmond, VA","Moderate",57,"Moderate",43,"Very Low",19,"High",69
51087200904,2018,0,46.9330648617742,636.117079878677,0.0312226823044995,107.660530697251,897.707462972251,"Henrico County, Virginia","Richmond, VA","Moderate",52,"Low",35,"Very Low",14,"High",67
51087200904,2019,0,84.9016118323068,434.427714672966,0.0351055056763533,100.590546280044,774.792703752708,"Henrico County, Virginia","Richmond, VA","Moderate",55,"Low",40,"Very Low",16,"High",68
51087200905,2012,0,98,633,50,426,1234,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",36,"Very Low",1,"Low",37
51087200905,2013,0,77.0000000000001,631,64,450,1255,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",39,"Very Low",3,"Low",38
51087200905,2014,0,60,628,99.0000000000001,432,1270,"Henrico County, Virginia","Richmond, VA","Low",24,"Low",39,"Very Low",1,"Low",36
